id	filename	md5	size	state
ef499293-ea41-499e-a554-8752c2388d64	TCGA-08-0344-01A-01-BS1.53c4af34-0839-4663-8653-f951901a8d54.svs	b0a155691d0a693c3007533d0cff9f6c	70760357	live
2c4d09a7-e32d-4795-aa57-2f054a5c2c96	TCGA-76-6280-01A-01-BS1.c35b14d0-60b1-4e47-bd53-8d683dddc794.svs	a9b6b87f9423f1d125644767206d0702	78845513	live
31f05350-25cb-423d-b8a9-205e709f3c5e	TCGA-74-6577-01A-01-TS1.86561028-d1c6-4548-bcef-97d2a9fe29a2.svs	9deed3119a12092c56e8eeaa6d0a40d2	305655985	live
1f4238d7-dd99-47e2-9128-72fab3b74760	TCGA-28-5214-01A-01-TS1.77d723e1-76b0-425e-9795-d4dc3e9748e6.svs	012f89770c6822d53375cfa67c4e1487	250736015	live
2d46473d-4cc6-4538-868a-92d33b609a1a	TCGA-12-0616-01A-01-BS1.b9023cf3-eacd-4898-85f0-77e2f0561665.svs	9c5ff3c7ce2f02b5d5998fb91fc5dce3	78636899	live
a0b90050-b1b3-4c23-9de3-c56b18d96f10	TCGA-26-5136-01B-01-BS1.b394a82b-f31d-4fdd-9891-d5141dfcf1b9.svs	8cf885d05d69f114d30d9eaefd12f436	66746775	live
174348d2-53ac-411c-a013-3a8b6e59d6d6	TCGA-27-1831-01A-01-BS1.efb9b2ad-10b4-4591-b126-23ea38962b65.svs	dd78da1e401976336c6a10e638569e38	113745725	live
1230878b-a933-4ee2-8c11-27458b2e447e	TCGA-06-0121-01A-04-BS4.f1bfff1a-59e9-46da-b9cc-7dd0b863c609.svs	d305420f219fb6c4d5b785592d823a13	73098445	live
c87eb9e0-3f3b-4248-adbf-855de044b2ab	TCGA-16-1460-01A-01-TS1.75bd01ba-3a70-47ef-88e3-848ffed810b3.svs	9d44e0f9f25a05e80a327ca1741f547a	73546247	live
0a935982-2c32-4640-b0ed-f122e877726a	TCGA-16-1047-01B-01-BS1.09237af2-4f9f-404f-bc7b-1fba5756e746.svs	b26284fa5b5deee088997b7fe8af6c4d	37017367	live
2555f10c-86a5-4b9d-a7f1-492c304c45f8	TCGA-12-0670-01B-01-TS1.16f4fbb9-b243-4c2c-aebf-f806b6c672c8.svs	6c2cab2cdb141cb8e9d43b6e9d4f2298	289562603	live
8539e6ad-99ce-4264-a47c-f6efc63f7bb3	TCGA-41-2573-01A-01-BS1.65e237bc-c779-4a3a-922e-f2d2e9b286a5.svs	c654db9d0e21bc0fabc2ee753b79b86b	309638203	live
0e720fb9-5c69-439b-b506-e50a9b6b2ac3	TCGA-19-5947-01A-01-BS1.e01fa801-21b5-4b9c-8674-36e095e9fdaf.svs	924e9a52128a476715c69f602afce906	168495855	live
2835dcd0-6f71-415c-835e-7807eee31321	TCGA-27-2524-01A-01-TS1.81d894ce-f7de-4efa-8512-40ef1330feaf.svs	8c1ce22a5dd3898387ccbcc56b07c835	352430545	live
138a8ce0-c3ee-4294-86f2-65f35e985c2b	TCGA-06-2566-01A-01-TS1.b1dec13c-44ee-4fe2-90be-fecd80eecdfb.svs	f134f357f0b3944f3bbd3f1791baf0bc	133699229	live
6011ec81-4947-4d65-9dbb-55d069e7c01f	TCGA-06-6390-01A-01-BS1.a3b366a5-5174-4030-8d1f-c55a1694b291.svs	6566e1d12e9602843e0bf1ba555e3a8f	165457425	live
552c91c8-901f-47e5-a9d9-a9669634b349	TCGA-28-1753-01A-01-TS1.afb7c2a6-b6a4-42b6-88c9-d537ad343c72.svs	5ceaae41dadc42b6c038528b1da87224	91761151	live
3c007bc8-26ce-4d55-b93f-b47dd73dd44e	TCGA-19-A6J5-01A-02-TSB.14D977FD-8E73-48C6-87D0-6C560FCAEFEA.svs	2186e0cb4144fdfcbf955798f78ff97d	154673399	live
853adc63-5870-42b5-8d45-5cce524a24eb	TCGA-06-6701-01A-01-BS1.e3258c0c-dd54-4b49-bcdd-9e3a2da32638.svs	7b8a372473c0b62552f7eaaed16d190b	225117573	live
7fc81dfd-6f98-45be-82e8-09917847c363	TCGA-RR-A6KA-01A-02-TSB.31351943-F118-4A01-B931-B38510510CAB.svs	7e7facb5eb00207034c012d216e63c87	165868743	live
076598af-b404-4f84-a974-65a837cec4d6	TCGA-28-1750-01A-01-BS1.106a0ec8-0e9d-40e9-a8b0-71b9c92c940c.svs	043aa5839defdc49a301bfc298fba7d7	154945277	live
3ce5a2ca-14c7-4456-a0f7-6c7edd33c9d3	TCGA-06-0132-01A-02-BS2.fbf9da60-f215-463e-ac37-c7fe132c1064.svs	c2d076ec8b51826bdcd32cdc12549c01	125824417	live
cb319625-d22e-4110-8d17-f827f3daa475	TCGA-02-0290-01A-01-TS1.06c77b0e-e21e-4d10-ae5d-e71d8fae1ddb.svs	bd5f5f8e34b77e2a044143c6fff67e5d	172148035	live
033807e7-e1b2-4ae2-b6e1-3b7fafcbcc85	TCGA-06-0148-01A-01-BS1.d7cc4a9e-c6b0-4c0c-988e-436759eeceef.svs	f6e9eab0190cf974305723eb091d0d34	138279477	live
d3f3dffd-656f-4bad-a8e1-b23baa11a706	TCGA-14-0812-01B-01-BS1.71977ab6-7529-43e3-96d4-82e21ee41374.svs	ac3224fa7ea9dc56f713feff331fb715	204123929	live
ec0d5ae9-a0e4-41ff-8e3c-42a092edaf28	TCGA-26-1438-01A-01-BS1.7d9641f1-d4ee-4450-9001-d9b4f19de405.svs	8c8263d6a736c9071f54c829905f9e15	51659245	live
c52d826c-d554-4ef5-9c6b-218b0a6d0973	TCGA-08-0245-01A-01-TS1.e9cd94b3-9f6a-4c8e-b0d1-2564b4eed11c.svs	7c9d2a8da4904074148db44b803b2abc	214302097	live
bcc30ed3-6318-4a3c-80a0-d8f93fd9193f	TCGA-06-6693-01A-01-BS1.abf785a5-d59b-436a-bf78-2ed6c955c7c1.svs	ecf2890efbc0f0b05187e8381086fc77	171636161	live
1aa13aef-485a-44ac-9569-18a1a3d953b2	TCGA-08-0354-01A-01-TS1.04d3461f-9859-4ce1-aba4-0f67457a9a4c.svs	071d67743c8541ed5e008bc08553aa7a	132959291	live
d0322c7a-3890-43e9-bcbe-d3d5c9a8950f	TCGA-14-1458-01A-01-BS1.0146fc6d-d548-4011-860e-061417226468.svs	46cb967df8aa25e529e8900aed827954	91995413	live
496798de-6bae-4bfa-94df-3461f2e55053	TCGA-12-0618-01A-01-TS1.56ba142f-d2af-4628-aaed-65a20072b8c8.svs	e0be4f2984b8eca00a0fb4ad7190ab3a	164839869	live
7f7c7255-d051-48b4-8477-6a3570007b3b	TCGA-28-2501-01A-01-BS1.73154b57-8645-4075-a8d0-8e1f967e1002.svs	c936c756dd8fc8bbf2b6edf1639881bc	111162459	live
61f3035b-c643-4429-8462-0836d16cc00d	TCGA-27-1830-01A-01-TS1.0b34a5be-bedc-473d-a778-a7855d73b91d.svs	90cdff38b667fbea5b757b58589c144b	47532321	live
1ab9253f-f3d3-44cd-a704-f463afd23ce8	TCGA-12-0827-01A-01-BS1.d8a48e25-630a-46b8-8f31-86cca619fc31.svs	d6195f736d0b5fc0e551e9f378863895	133905403	live
b3a75228-b365-4ff3-88ca-b4dce1fae537	TCGA-32-1976-01A-01-BS1.a4fbe609-964b-459c-bc38-e950fd499bb7.svs	9372766e200fbd19a2e937769bc75b66	90381557	live
6aecca53-9013-4099-b929-2fb244c6b14a	TCGA-06-0184-01A-01-TS1.8de2efc8-203b-44d3-9ec9-bde25b87a431.svs	900ec372ca28df1b99d0967b24b3ddc1	201549261	live
d69958fe-b5c4-40f4-a21d-933f911209c0	TCGA-06-0397-01A-01-BS1.31e9e144-9eec-4495-99a2-f820979a7b67.svs	66c7866a0ffdf0f3cae2e796c0d5e6e9	234089233	live
73822914-a068-493a-bf07-c36f0f481c6b	TCGA-12-0776-01A-01-BS1.6567fc98-8c10-417c-aec4-98442740dbc6.svs	8b6dbf428bf95ced6a16681cac2e81f0	107521593	live
5d18c11a-eed6-469e-8420-b6d214f6b213	TCGA-12-5301-01A-01-BS1.7b160b29-8634-4546-b6de-35c5626e649f.svs	c5476cfdb811abbe616c7bd628cbe141	144659509	live
a5c9bb29-bf83-439e-b496-313aeb0f63e7	TCGA-41-3915-01A-01-BS1.dcbb9885-a5d0-4d87-adc7-f79eae87cde5.svs	399492388522ee1bd1295177b6709ee2	244265201	live
7d29596b-0bf1-43d1-8257-0daa4b0761ae	TCGA-02-0070-01A-01-BS1.a6329640-348a-4f6c-9006-b91f2efef1e6.svs	4982e0faccc6336a4e24f789a00185fd	185574597	live
56f937a6-f5a8-4c82-939f-0c63c2d74220	TCGA-19-1385-01A-02-BS2.88b8fd05-2de1-4b31-9d72-0dd4b26020b3.svs	b73c5fb566e0339adcbbfb2222b2d70e	31137323	live
8bcbd9a7-4ee6-4f1c-93eb-949bff59108c	TCGA-12-0707-01A-01-BS1.05e08ac2-ad48-471d-b241-33a6a764223e.svs	ca1d0b57545072d78e85702fe5cd5c2b	165063147	live
20572fdc-9630-4873-8b4d-d8afeb6ff7fa	TCGA-02-0024-01B-01-TS1.ab1c5ed9-9f8e-4160-942f-84fb74fe7daa.svs	36f479fca3001149f536f814d84a3cb9	374172419	live
11998276-ebf2-40bb-b70c-961b6092567b	TCGA-12-1600-01A-01-BS1.d86f75cd-fcb6-4187-8ea8-c7b05cbf7f32.svs	5e155a665a776ff68c29ede26c735fc4	39531357	live
b0cf7189-d86b-485d-8c2f-0b5debdb7040	TCGA-06-0189-01A-01-BS1.75b86af5-ff7d-4300-bf03-3878b2178bbb.svs	e60de6e94fd7ebd2476fbab637ff8f6a	91138965	live
98152a6d-4157-4103-af5a-f8f13246746a	TCGA-06-5413-01A-01-BS1.64a29093-d697-42a7-bee8-a5ea16cc24c8.svs	2241788a675d830959000b3b1de45c8e	17497649	live
971f4cee-38d3-421c-be56-fc5f6866d237	TCGA-06-0159-01A-01-BS1.f8391b12-7f3d-4813-95a0-617ada338a6f.svs	6567e3840465475a00309f411074cc77	93077309	live
0ea02b1c-fc09-47b6-a0be-b466bf67ec6e	TCGA-28-5214-01A-01-BS1.3215604d-6b61-49ae-a440-5d3d6249d661.svs	d5fa01ba31bc86362b1e03a184321f22	131570753	live
2c5b14b2-5bf3-4c47-8cd6-97f2db9c9d16	TCGA-28-1756-01C-01-TS1.6b8690ff-0ef6-4b1f-9021-b936872cc661.svs	9258316ef0e531fcd86388c091100a7d	69756087	live
e117905f-a3b8-4a8d-85ef-f105e6bb536f	TCGA-06-0160-01A-01-TS1.679b4116-e836-4685-bbdb-738f473cd5b2.svs	ee701d9dc1c8883e68d425f4ed4397e5	70257955	live
d7e8cade-a13e-49c2-8078-5e2a06a871a7	TCGA-12-3646-01A-01-BS1.6af8494e-bd39-4bde-942a-adb37fa52e60.svs	b1b553a0000d2c51c8d9f285b3b22dcd	128470549	live
7a00e902-3950-4855-ace3-5000a9a3ee47	TCGA-08-0512-01A-01-BS1.3cefc0c0-6659-479d-80fb-89ca3730be10.svs	b3148460800fc8535f928eba562e2829	292174207	live
0587187f-d878-4248-8e89-e2090fb78e5e	TCGA-19-5950-01A-01-BS1.fe2e2a43-8d00-41fd-ba7e-93c83d7463dc.svs	20475d91d4fb88bffa9340b2597c1e68	78695165	live
de87ccc8-025f-4932-9a7a-c54709c49df9	TCGA-06-0192-01B-01-BS1.2583d272-ecb1-4f40-9453-7f9f553e3516.svs	56b590f69ac5720a20a655af7e616ea3	60349555	live
f041b9b2-d97c-423c-aa2e-f149d5ae969f	TCGA-28-1747-01C-01-BS1.4b3f8036-8815-467a-b0d9-d5e58c570fb3.svs	b85f14a0a8c15117419d16ecc70a5c31	122490911	live
2525db53-2bb2-4674-a695-6c9ea1b83d9d	TCGA-28-5216-01A-01-BS1.a401184d-38c0-480a-8111-e1943bca682e.svs	dead4a05adc83666f8cb7be0f3130989	83477707	live
3a017e0b-8198-4419-9abc-673a406007c7	TCGA-12-1599-01A-01-TS1.f5bddb97-0035-493b-a8a0-ebf0a9555a45.svs	a6991d985cc289ed613a75766339768e	99841853	live
04c8973d-51bc-4e06-b5e9-80b6f61e288f	TCGA-15-1444-01A-02-BS2.6fddfa18-b831-4b99-a4a0-00be7422b630.svs	a4dd63a4e52acfa7cf6f569a6dc128f6	447137957	live
e799a844-73fb-48c7-b924-ff4a524c9dd2	TCGA-06-0182-01A-01-TS1.de428d65-f4b5-4748-92f9-ec1da685514f.svs	08db62026000f81f9669949cd86a4b36	95105727	live
c63d24a0-167b-4bff-87fe-f56cb81fd92b	TCGA-26-1442-01A-01-BS1.6628a739-0b34-4ec7-b385-377f93fe072d.svs	fb18667df1cdac5b95ac7b95933f48dd	162241553	live
0ed4f7f2-f9a7-41c3-ad08-e446955eb1c0	TCGA-06-0175-01A-01-TS1.4025a363-0b6b-4b70-97ac-1d0d7ce81e9f.svs	4baa357d96c892f7b8c718fa1070f247	84707075	live
3515fa4e-802f-49dd-a94c-a8e705948589	TCGA-06-2565-01A-01-BS1.5f188044-369b-49b1-9ac4-8c45b49777fe.svs	bbc34a71e29e8a2b3be45ba1cd5a77b5	340576527	live
aeb65e4d-b995-4f11-83cb-a2755b3f8daa	TCGA-12-1598-01A-01-BS1.81025103-d52e-4eb6-93fe-8675edbc12bf.svs	444c831c8f806084861c9abd558fc28e	183202561	live
2bbf92ed-cd6d-4e69-b301-0d9122ff657b	TCGA-06-0129-01A-01-TS1.ccb0ae12-c801-4e46-a3a1-fbc30db9fb2c.svs	5d71faa75e2dbdb1c51bb8bb53dac162	137828749	live
6266f345-e0cd-4fc9-8337-e13dacfc86ed	TCGA-06-0646-01A-01-TS1.8affa6ff-a2bd-442b-9f72-ee1d418e2c72.svs	04f128a49459048e22138d40c4040ebb	64631505	live
cb99c319-1429-491f-bb9a-73f64158aff4	TCGA-28-2506-01A-01-BS1.5be7bc22-0628-4633-9c2e-54879639132c.svs	74b453020412d07aae1fddbdc619bc3e	127780131	live
7855adcd-5908-49ba-8d3d-f09a694c0be3	TCGA-02-2485-01A-01-TS1.09449d86-22bd-406c-a060-fad6d993684c.svs	981cf1b07c1df1e009b87fa5190d827e	412797819	live
abd13eee-20ac-4151-86d9-bbd10c59d196	TCGA-19-1787-01B-01-TS1.91861c7d-de3a-40c6-98d8-2d0e3f9cb191.svs	7b7610a2cbaebdea01a1eae6aed5c6aa	44119359	live
53f7c480-67c1-4260-ad7f-0fdadbbea0ed	TCGA-06-5417-01A-01-TS1.a84b8f46-a57d-469d-a65e-4aa5f45da5f3.svs	a42997352fd4619e5d912698ce777cd7	11272757	live
85f2c121-1ed6-4357-971b-57a2baca970d	TCGA-32-2632-01A-01-TS1.224bf7dc-13a3-4c14-b1d9-331f25a9c796.svs	bcde6531ce602de41484bae314c08e93	45797567	live
ff09a3ff-4627-433e-b7ba-97bc6a48420a	TCGA-16-0846-01A-01-BS1.d880561e-9c0f-46f1-88fa-8ab52f38c287.svs	eab8983d518ce236b948741967fa8079	343633683	live
e326fe91-1979-40a2-89ff-747416821cb0	TCGA-06-1086-01A-02-BS2.8cf6b6f7-ba60-40dd-8656-514be91a7a2e.svs	14de1e102cee18ada175847097731669	220092373	live
daa5b95f-bb8d-44e0-b9fe-ab6e4d8e39e8	TCGA-02-0038-01A-01-TS2.7692f2fe-eb6a-4f38-ad95-f4a2d79779a4.svs	8b0a00afd52d83f363b7e173c425046f	507591427	live
86292e0f-28c7-4c4a-a760-d856064ca430	TCGA-02-0086-01A-01-TS2.473b3a8c-2877-4844-bc4f-688953b4b54b.svs	40a73a25e43f7f698bbd0af74d80d989	330222927	live
251d7fb0-e02e-4843-a92c-2a51a582faf8	TCGA-06-5408-01A-01-BS1.8d1adfef-519f-48a8-8da9-72bd62c89c8a.svs	8577ca9ba945a37b3c62ebdd4b77f486	20664637	live
1adbb912-335f-465e-a079-d61d2fdab4cb	TCGA-12-0776-01A-01-TS1.4e329ee4-3fd1-478c-96b7-fe365b21e14b.svs	b620b048bf7bf5c8d7073dfa46b36e93	103808407	live
95c346b9-b6fe-4495-aa16-df072a8d5ec3	TCGA-06-0216-01A-01-TS1.ba41f22d-a733-4427-85b9-04c6b804bc8d.svs	b0c7103cd53cdd56a31258a5e6894ee1	139876385	live
291fbe22-b10e-4324-96b9-94b318aafbc2	TCGA-06-2557-01A-01-BS1.30e07524-9964-4bf6-8eed-77cfc204b2a7.svs	d3807a952f81f297575dfdf602080dc4	323218899	live
dcd494d8-2a03-48a5-8419-2dd876755ade	TCGA-16-1063-01B-01-BS1.800a278b-5403-4ea7-a596-7156082b4c60.svs	e618754e40dc25d1d6d1f2247ab27153	69250385	live
f644d8e1-81d0-4fa5-bbeb-4980600ff0cf	TCGA-06-A7TK-01A-02-TS2.5D737003-FCE8-44D6-8483-841394826B6B.svs	041f44766061f147d7a8d82ffd219789	286608301	live
00c740f4-bc3f-4068-87d7-a0e8a5aba17e	TCGA-06-0176-01A-01-BS1.1ed862e2-0470-4bc4-b4af-3fa260ba56bc.svs	bb426466d1717bdb57719cb0ef1e2ede	495755597	live
b4a2e627-cf3f-4255-8b1e-93ece16179de	TCGA-19-0960-01A-01-BS1.916e9ebb-2873-4e2d-bb2b-a48e95a7285e.svs	f04e31c69c8f1a5e5124f2453f8a53c3	153516361	live
49f31247-edde-4e9a-b27d-ae3cee624826	TCGA-02-0111-01A-01-BS1.c9c99afb-327f-491e-b824-7bf761b8d242.svs	86800050ec82994375c56274aceda66d	390718051	live
10e79183-84bd-461a-827e-298e66ad4e41	TCGA-02-0037-01A-01-TS1.1f67e660-96af-4cc1-9f96-337316bec924.svs	0729f77c70156361105efe5562b810df	261571771	live
fc64480a-ba44-4fd4-a770-ce6179380899	TCGA-76-6656-01A-01-BS1.c90df2fc-da71-40c5-b1df-7e329b180420.svs	72b7a27f32d65607f43849c4ca92557d	158937605	live
8f645b4f-6f7b-4f4a-a9f2-281c5242f8d2	TCGA-12-0688-01A-02-BS2.70f9b137-0c93-4343-b7bd-c6825d2d142c.svs	8d19126b462ccf5242df48e9d164e0a0	60024423	live
ffb7bd76-30ac-4e2f-acf0-43f3c61c1b89	TCGA-06-0178-01A-01-BS1.32bebd31-f5ea-451f-b2de-a2196453bb32.svs	625246c169171213f1e07e8e685ba2d7	92971409	live
6792d1e6-e5a3-495c-90d9-e9240bef650b	TCGA-19-1387-01A-01-BS1.13d4ad14-a2ad-4d2b-b67a-a4a119d6f525.svs	34332c38f288298fb19220c6b8458983	149287753	live
55d0eb29-0b7e-4c2d-be7a-118d96181319	TCGA-06-0197-01A-01-BS1.90666679-d523-4a40-9faa-354e1d91287c.svs	baa827e58c0ec85b92d4cda5d2de7f41	150561435	live
5243306b-81db-44e1-9714-123deef36e67	TCGA-08-0518-01A-01-TS1.7e77b568-cbe9-4c80-83c2-8f3362cf86d0.svs	897ee2bb926a50976c7b9e54ae520d89	49645617	live
6052c36f-304d-40df-b584-9460dac7fe3c	TCGA-02-0337-01A-01-BS1.02cfc076-c847-46f7-96bf-0fee6ea08a51.svs	a92c32016349efb26fcdf92f16533510	314265859	live
6a502781-a6f0-4ed9-b379-5f136a82b6fd	TCGA-06-0137-01A-03-BS3.003f242a-aac0-4d4b-af05-4ba6facd000b.svs	5784b8778200183ec7f0ca6d0082aaa1	37134091	live
c7b8b4e4-d699-49c1-84a0-dd9a4762a56c	TCGA-12-0670-01B-01-BS1.f47ee573-5a9e-4b05-9a73-9302c1569897.svs	3295204494b2e6a08313eaac62a636d9	207158415	live
68d3891d-43d8-4864-96fe-d7fa1b4686c1	TCGA-19-0957-02A-01-BS1.51bf9ac0-a149-4059-b833-40392c47c56a.svs	7220b2e06acdafac28a38bec8201191a	93174499	live
26431889-fc93-4386-990e-969573152d43	TCGA-02-0107-01A-01-TS1.ae53971f-9484-4c52-884d-43fb2e0a2fe0.svs	d4af766d18734e1db68b4aac7ab44e83	380605729	live
d27d4cb5-17c7-4a8b-b3b0-25387c0d3c61	TCGA-06-1801-01A-02-BS2.1fa86c10-d910-4ca1-a140-1594c432dab8.svs	20d912dc38ea0e8d7c53394f1b327504	180124377	live
b0c365b1-ae32-4733-819b-3612d9b8091c	TCGA-02-0114-01A-01-BS1.b2128424-742e-4941-89b3-13bcc4222044.svs	547098bd0dad8f67c6cc35e3437ef84f	309296499	live
91fb8747-1225-425e-a36a-c82115863188	TCGA-06-1084-01A-01-TS1.09c3f555-5399-49e3-91d3-e9f7e4d41dce.svs	51d2fb3bb6a9222ae7e48fbdf509e721	270454957	live
2b63b985-0715-450d-890a-ec1ec9f06eea	TCGA-06-0644-01A-01-BS1.59bb9ba2-0e77-4592-bf43-084b5dcb25e0.svs	5874975169b8a1b22d192a4e8d8611e5	88284841	live
b5eaa96c-c512-42ca-8f0c-ce155f095e15	TCGA-32-2634-01A-01-BS1.a60d2040-902a-4821-825a-d2eeb5bcbed8.svs	810de1815a7eb2c316a7c671709086ba	60664881	live
30628491-6bfa-4842-bb20-f3e0196b1ff2	TCGA-28-2512-01A-01-TS1.d2346532-67ab-4c37-8f73-8fcb2c4c4d3f.svs	7f312f83852214d12fcb4935f8a319e8	45826325	live
e6f34137-4110-43e9-8b15-7e0655ad9366	TCGA-02-2486-01A-01-TS1.7bd2b9af-9961-49eb-bbb3-a8d3e5bf1e48.svs	f2e0a2742af8786e9d755c169ffe1eee	180646821	live
f5cd9e73-8a40-4a8f-b7fb-5ded65e86427	TCGA-12-1090-01A-01-BS1.d7b70097-c4fb-4714-9986-2cbf076a643f.svs	017524de7a03df27f920683997134b18	131248959	live
3b141536-4e18-41a9-8a53-ce1d77b9c02b	TCGA-14-1395-01B-01-BS1.f8f18e9d-386a-4928-8748-67c80372e032.svs	1cab2354f11c4c803f9b1b4875ea91d5	154746487	live
c7482012-b794-4b61-90a6-3a3fe431b6d7	TCGA-02-0010-01A-01-TS2.dabc8968-8590-40e9-9916-6bc523a85bb4.svs	7e6bcd8cca643c7f5306c05ff2bb2249	314225025	live
e5920d45-4323-4c4c-bb00-98dce9170571	TCGA-06-5415-01A-01-BS1.34b77367-f652-49be-aa47-ac74c86654e4.svs	115e489f1a94e46df178be12fa0a5621	17583141	live
2b544483-1f47-4aa4-b745-928f697e6b17	TCGA-28-2514-01A-02-BS2.66fce422-fb4d-4e8d-82d8-9cb425de1d69.svs	667a83279403ee13606b5b749abc00a0	149472589	live
e51dac08-8697-44a6-97ed-e920c2112b41	TCGA-06-0216-01B-01-TS1.6c099f27-1d45-406d-8f55-8dcbd340aefb.svs	ac3ebc1eb13cf439e55d905607dfe854	119344245	live
c7031d1c-cbab-4372-93ba-6a13670719de	TCGA-08-0389-01A-01-BS1.b8c104c4-46bb-4d5f-ac54-aa93a8dbf444.svs	36feb85a9d5a00d08b32b0c19d299477	130795319	live
54492fc7-a3d4-405a-a522-787b3437d7a8	TCGA-12-1095-01A-01-BS1.fafb3fc2-e750-4017-9ad5-87ec698d56c7.svs	215a622258cce804717fd135b651e434	98739091	live
f9de2cdd-8f48-43dc-ac08-dd9cfd930dae	TCGA-19-4065-01A-01-TS1.dce367d2-c775-4fa2-acbd-7a9b18a32e69.svs	5b37b954338f539b8f2f60d993d2a4e7	26142729	live
6978f8ed-a6e4-4f1b-a35a-e4c4c5cf105e	TCGA-06-0649-01B-01-BS1.5f95cc21-3e1f-4d99-bb36-e423286388be.svs	0b0ba969ae941de2630a642d7aee3b52	193856363	live
b7d589a0-722f-4496-a3a2-ee2fcd3d69d1	TCGA-02-0317-01A-01-TS1.6b6be5f1-8e00-4836-990c-256685c2b28b.svs	e7db913ca7c6292e7e01d32834fa4b33	305871925	live
fd4927cb-2005-4a52-a361-a5de10c173bb	TCGA-06-0678-11A-03-TS3.C4BDE1BB-4CF8-46A1-862D-F776C7EF4EF9.svs	5ac8080460a5daa0b9e25405ed0a5da7	49462507	live
37a599e2-30f2-4b82-8ab1-87a073ed56d2	TCGA-06-6700-01A-01-TS1.e9a85627-5a51-4884-8836-fbb5074b48b7.svs	a03bd19b4727e1be6843e4af95d42628	65549767	live
bedc899d-6867-4e72-a75c-1066eda7a397	TCGA-41-5651-01A-01-TS1.80e536c5-5e96-489c-8d19-5de73a0815e3.svs	ff9a45c72d1105295f3b07fecb25e66f	154680065	live
c23d596c-e323-4906-87df-ece284f61e2a	TCGA-02-0446-01A-01-TS1.758c4560-f2ad-4a03-9863-7e45d3b2ef10.svs	72c11af0fc9a980395a40d576455c0f8	419906427	live
c9a6056f-4f69-4a8f-8846-39db4a5505b9	TCGA-08-0511-01A-01-BS1.817e57b6-1b58-47ab-b947-93a6c723d205.svs	feef4a035677d845abf36f1e1a238c34	111017875	live
24d4a948-1499-4cf8-ab0f-92cfa2502227	TCGA-06-5410-01A-01-BS1.1b46aef2-9cfe-421f-a398-7523ea95efbc.svs	3d2f3f0a01d2548df28c902d8526cbcc	21511137	live
24ffbefd-281e-4780-a87e-c7765f735665	TCGA-02-0043-01A-01-TS2.a35ba0fa-995e-49f7-92ed-bf1a2649fa40.svs	29d46e73a27825f4c8aed5372a228fec	672920149	live
4878566a-7886-4e56-92b3-a82d73265ce0	TCGA-28-2512-01A-01-BS1.0d4de7be-e6cd-454c-b8b6-39285bda03fa.svs	48c51f84183443de999dff8dc1b355e1	38706535	live
f67435a1-c1ce-4b9e-99bc-1344e910db00	TCGA-74-6573-01A-01-BS1.6fc1391b-b957-4084-8e89-d3932a2aac0e.svs	2ccd5c658506f126f61763fc8215ac48	217839111	live
8432feab-a4bc-4dde-a6b8-aba68f1ba70d	TCGA-14-1795-01A-01-TS1.93f081f9-29c4-4179-a827-35b100ac77c1.svs	7e31992d46a154d8d9fc1f928539add2	205689335	live
fc591e33-baaa-463f-b758-5c9972c214ea	TCGA-14-1396-01A-01-TS1.ed461025-c1ea-48e7-ae3d-697ef7058d73.svs	967b0a09616d8e0170d40f2587f655ec	157555611	live
ee1f251b-0cb8-4824-adc7-39b4e61fa1e1	TCGA-02-2470-01A-01-BS1.98067483-16a4-43b2-ae30-1500fb108bbc.svs	1fb271510c713bbb8bd00dbf61dd82f3	255073803	live
a96ec0b0-5efa-449c-83c8-4680526f2601	TCGA-32-1980-01A-01-TS1.a5d0d276-7cce-467b-aa0f-3dd935870bb1.svs	f3c78db9b80510279356170da3478f72	94078627	live
43db66de-e984-454d-be0a-3163e1994b49	TCGA-06-2562-01A-01-BS1.23eaf7f8-2545-4ac7-929d-beb4f82b7875.svs	322a9270da60637f4570a7656af46200	140057251	live
be13300b-4860-4885-84d2-cd52f06f4f92	TCGA-41-2571-01A-01-BS1.9fe91aaf-b953-4a28-9592-29cd19667744.svs	f70609eef775ccf274de361f3ebb99ec	118672079	live
34d9f7ad-9ac2-45c2-af5b-9b509389301d	TCGA-06-0150-01A-01-BS1.3a70256c-c860-428f-80a2-883921c9ec32.svs	e62819cdee1f3bd636130cf38e1ac1f5	152386823	live
f0fd2254-dfbc-4dba-b0e6-62d1939b005e	TCGA-27-1838-01A-01-TS1.82cc208b-d0be-4bbb-bf44-987ba20fc572.svs	0823a6779403638ce5c81c0e2ee3e33f	212199443	live
0432fe1b-a55e-4b48-bf4d-596cb4b1d0aa	TCGA-19-1385-01A-01-BS1.8c566140-26ba-4bc7-8beb-0f9781cd21a8.svs	07e6f02e5d2f618ee37c39b967f6481a	34027223	live
22d8e138-fa03-4b6b-8482-22f8b6275f4e	TCGA-06-0646-01A-01-BS1.a74e396d-9f38-4cbd-9265-76db242aea27.svs	9c1257e6e537375368a2e6670e60c935	104540661	live
7b3186fa-2159-43d2-a0bb-adb82768e74d	TCGA-02-0034-01A-01-BS1.0f95c851-8845-41d3-86d0-158eeed2b950.svs	fd7f7e70a567ec60f1ebace0ccc6b45a	450004611	live
